Device_ID,Device_Type,Date,Device_Type_enc,Location_enc,Shift_enc,Operating_System_enc,Maintenance_Priority_enc,Device_Age_Years,CPU_Usage_pct,RAM_Usage_pct,Disk_Usage_pct,Temperature_C,Network_Latency_ms,Power_Consumption_W,Battery_Backup_pct,Error_Logs_Count,Fan_Speed_RPM,Voltage_V,Uptime_Hours,Last_Maintenance_Days,Health_Score,CPU_RAM_Avg,Temp_Fan_Ratio,Resource_Pressure,Overdue_Maintenance,Critical_Temp,High_Error,Age_Maint_Score,Year,Month,Day_of_Week,Failure_Type,Failure_Component,Maintenance_Priority,Days_to_Next_Failure,Failure
IT-SWT-003,Switch,2021-10-15,5,1,2,3,3,2.1,40.4,27.4,32.6,41.6,5.64,84.4,100.0,1,2439.0,219.5,5187,242,83.3,33.9,17.0562,34.16,1,0,0,5.08,2021,10,4,None,None,Medium,80,0
IT-WRK-003,Workstation,2021-06-03,7,2,1,6,3,3.0,23.4,61.2,49.9,39.0,8.82,117.0,100.0,4,1914.0,220.4,1653,209,82.1,42.3,20.3762,42.69,1,0,0,6.27,2021,6,3,None,None,Medium,135,0
IT-SWT-002,Switch,2023-02-28,5,1,0,1,3,5.8,27.1,36.3,19.6,35.3,2.76,68.3,100.0,0,2405.0,221.3,7302,195,89.5,31.7,14.6778,27.61,1,0,0,11.31,2023,2,1,None,None,Medium,52,0
IT-UPS-002,UPS,2022-06-17,6,3,0,8,2,1.1,5.6,25.6,22.3,29.5,0.57,431.7,85.7,1,2118.0,220.2,2300,23,98.5,15.6,13.9282,16.61,0,0,0,0.25,2022,6,4,None,None,Low,178,0
IT-UPS-003,UPS,2021-07-16,6,3,0,8,0,7.8,43.2,30.7,13.9,66.1,0.9,495.0,78.2,0,1447.0,215.8,2883,304,69.8,36.95,45.6807,30.66,1,0,0,23.71,2021,7,4,Overheating,Cooling System,Critical,2,1
IT-PRT-002,Printer,2022-09-03,1,2,0,8,3,1.8,25.1,17.5,58.4,32.7,8.59,86.2,98.6,2,2028.0,220.5,2741,319,74.1,21.3,16.1243,32.81,1,0,0,5.74,2022,9,5,None,None,Medium,112,0
IT-PRT-001,Printer,2023-06-13,1,2,2,8,2,7.2,9.1,23.8,68.6,41.6,14.47,94.9,100.0,0,1754.0,223.3,3660,112,97.8,16.45,23.7172,31.36,0,0,0,8.06,2023,6,1,None,None,Low,126,0
IT-PRT-002,Printer,2023-12-04,1,2,2,8,3,5.0,23.0,22.6,69.6,38.0,16.65,84.1,86.1,4,1717.0,219.2,3460,263,76.7,22.8,22.1316,36.86,1,0,0,13.15,2023,12,0,None,None,Medium,68,0
IT-SWT-003,Switch,2021-03-01,5,1,1,1,0,4.3,78.0,38.5,21.8,66.3,3.59,60.0,97.8,0,1771.0,219.1,795,232,72.8,58.25,37.4365,49.29,1,0,0,9.98,2021,3,0,Overheating,Cooling System,Critical,5,1
IT-FRW-002,Firewall,2021-01-15,0,1,0,0,2,0.8,42.0,46.2,32.1,40.2,2.52,56.9,95.6,0,2531.0,220.6,6180,133,95.7,44.1,15.8831,40.29,0,0,0,1.06,2021,1,4,None,None,Low,46,0
IT-STR-001,Storage Device,2023-06-28,4,0,2,8,3,1.8,24.4,18.7,86.1,25.1,12.81,102.0,92.5,4,1983.0,217.3,6036,264,76.0,21.55,12.6576,41.2,1,0,0,4.75,2023,6,2,None,None,Medium,55,0
IT-SRV-004,Server,2023-08-07,3,0,0,5,0,3.2,48.9,100.0,37.6,39.5,3.58,262.6,100.0,20,2677.0,218.5,520,71,55.2,74.45,14.7553,60.84,0,0,1,2.27,2023,8,0,Memory Failure,RAM,Critical,2,1
IT-RTR-002,Router,2021-05-29,2,1,2,1,3,4.1,33.9,35.9,3.6,33.2,2.41,92.5,96.9,0,2449.0,215.0,7102,342,74.8,34.9,13.5566,25.41,1,0,0,14.02,2021,5,5,None,None,Medium,41,0
IT-SRV-003,Server,2022-09-10,3,0,0,12,3,1.4,43.8,64.9,52.4,41.8,0.1,321.6,99.2,0,2974.0,226.8,1939,270,82.0,54.35,14.0551,52.71,1,0,0,3.78,2022,9,5,None,None,Medium,51,0
IT-FRW-001,Firewall,2022-06-05,0,1,0,13,2,7.8,43.3,37.0,36.7,34.8,2.84,71.8,95.2,0,2437.0,220.4,1651,33,100.0,40.15,14.2799,39.43,0,0,0,2.57,2022,6,6,None,None,Low,93,0
IT-RTR-003,Router,2022-06-06,2,1,2,8,3,6.3,25.2,27.0,35.9,41.1,3.65,77.4,99.0,1,2750.0,221.4,3046,260,81.5,26.1,14.9455,28.95,1,0,0,16.38,2022,6,0,None,None,Medium,99,0
IT-SRV-001,Server,2021-02-06,3,0,2,5,3,7.5,37.4,66.4,57.2,47.7,4.63,313.3,91.5,4,3104.0,215.9,2502,245,78.5,51.9,15.3673,52.04,1,0,0,18.38,2021,2,5,None,None,Medium,76,0
IT-WRK-003,Workstation,2022-11-24,7,2,0,9,2,4.1,24.9,64.1,58.7,38.5,8.97,143.5,78.4,1,2676.0,218.1,3440,75,98.5,44.5,14.3871,46.8,0,0,0,3.08,2022,11,3,None,None,Low,56,0
IT-SWT-003,Switch,2022-09-29,5,1,2,3,2,3.0,40.1,48.4,24.9,38.8,3.7,76.5,100.0,2,2823.0,215.0,6400,176,88.4,44.25,13.7442,38.03,0,0,0,5.28,2022,9,3,None,None,Low,175,0
IT-SWT-001,Switch,2022-08-28,5,1,0,1,0,0.6,81.9,43.9,30.1,82.1,2.58,93.7,98.1,1,1549.0,224.5,2100,305,49.3,62.9,53.0019,54.96,1,1,0,1.83,2022,8,6,Overheating,Cooling System,Critical,0,1
IT-SRV-005,Server,2021-04-16,3,0,0,7,3,2.0,63.0,65.2,63.7,34.6,4.38,306.2,95.1,1,2954.0,221.2,4444,190,88.5,64.1,11.7129,63.87,1,0,0,3.8,2021,4,4,None,None,Medium,31,0
IT-SRV-002,Server,2022-08-28,3,0,0,5,1,4.2,50.2,25.5,100.0,49.3,4.8,346.1,100.0,2,3061.0,216.7,2652,349,58.5,37.85,16.1058,57.73,1,0,0,14.66,2022,8,6,None,None,High,143,0
IT-WRK-001,Workstation,2023-09-28,7,2,1,6,2,6.0,57.8,66.4,63.2,39.9,2.65,146.9,90.3,4,2357.0,223.9,6832,82,94.0,62.1,16.9283,62.0,0,0,0,4.92,2023,9,3,None,None,Low,146,0
IT-SRV-002,Server,2022-05-03,3,0,1,12,2,4.8,36.3,74.1,80.7,48.1,6.21,427.8,93.4,1,3139.0,222.4,117,58,98.5,55.2,15.3234,60.96,0,0,0,2.78,2022,5,1,None,None,Low,55,0
IT-FRW-001,Firewall,2022-07-26,0,1,0,2,0,4.3,42.2,36.3,17.1,32.5,140.94,87.3,97.7,19,2508.0,219.1,205,259,54.6,39.25,12.9585,32.9,1,0,1,11.14,2022,7,1,Network Outage,Network Interface,Critical,7,1
IT-SWT-001,Switch,2023-04-20,5,1,0,3,2,6.6,24.9,43.3,37.4,41.4,2.55,73.0,98.4,1,2430.0,221.5,6826,16,98.5,34.1,17.037,34.17,0,0,0,1.06,2023,4,3,None,None,Low,150,0
IT-SRV-003,Server,2023-03-06,3,0,2,5,3,1.3,65.7,70.8,51.2,40.6,5.17,439.0,99.9,3,2847.0,209.5,3635,309,73.6,68.25,14.2606,62.88,1,0,0,4.02,2023,3,0,None,None,Medium,162,0
IT-UPS-003,UPS,2023-04-14,6,3,1,8,2,7.0,8.2,21.5,9.0,27.3,0.94,487.8,86.6,1,2045.0,218.3,4835,158,91.7,14.85,13.3496,12.43,0,0,0,11.06,2023,4,4,None,None,Low,162,0
IT-WRK-001,Workstation,2022-04-18,7,2,2,10,2,4.6,35.2,62.6,72.5,38.1,8.54,201.2,58.3,3,2107.0,214.5,5928,114,93.1,48.9,18.0826,54.61,0,0,0,5.24,2022,4,0,None,None,Low,120,0
IT-WRK-004,Workstation,2021-01-25,7,2,0,9,2,1.6,53.4,82.2,51.1,25.7,9.87,184.2,86.7,2,2296.0,211.2,8089,90,96.1,67.8,11.1934,61.35,0,0,0,1.44,2021,1,0,None,None,Low,155,0
IT-STR-001,Storage Device,2021-02-20,4,0,1,8,3,3.5,16.5,30.9,80.1,37.8,11.92,86.0,81.8,2,1584.0,216.2,2866,226,83.4,23.7,23.8636,39.9,1,0,0,7.91,2021,2,5,None,None,Medium,104,0
IT-RTR-003,Router,2023-04-25,2,1,0,4,0,6.7,30.4,39.9,66.5,54.9,1.1,74.4,99.1,19,2371.0,219.9,2847,44,71.5,35.15,23.1548,44.08,0,0,1,2.95,2023,4,1,Disk Failure,Hard Disk,Critical,0,1
IT-SRV-002,Server,2022-04-05,3,0,2,11,3,4.2,55.7,73.1,38.2,28.2,8.82,424.2,99.3,0,2930.0,211.7,8475,213,87.7,64.4,9.6246,55.67,1,0,0,8.95,2022,4,1,None,None,Medium,103,0
IT-FRW-002,Firewall,2021-07-27,0,1,0,0,0,0.8,66.7,62.3,32.2,56.6,1.74,94.9,96.2,27,2464.0,218.8,7534,62,58.2,64.5,22.9708,55.03,0,0,1,0.5,2021,7,1,Server Crash,CPU/RAM,Critical,1,1
IT-SWT-002,Switch,2023-09-08,5,1,1,1,0,6.0,17.5,36.5,24.4,40.1,2.75,91.3,45.4,1,2416.0,190.8,5826,195,88.0,27.0,16.5977,25.27,1,0,0,11.7,2023,9,4,UPS Battery Failure,Battery,Critical,7,1
IT-FRW-002,Firewall,2023-12-13,0,1,0,0,0,2.2,36.2,75.6,10.9,42.3,4.04,67.8,97.5,14,2524.0,219.7,143,190,69.0,55.9,16.7591,40.43,1,0,1,4.18,2023,12,2,Memory Failure,RAM,Critical,3,1
IT-SRV-005,Server,2021-03-05,3,0,1,7,3,5.7,30.9,64.2,56.4,43.0,6.6,378.5,95.9,1,3390.0,226.0,2075,208,86.7,47.55,12.6844,48.54,1,0,0,11.86,2021,3,4,None,None,Medium,163,0
IT-RTR-002,Router,2021-09-16,2,1,0,1,3,7.8,30.7,34.7,17.1,42.4,3.7,81.7,96.2,0,2336.0,223.5,4735,295,79.5,32.7,18.1507,27.82,1,0,0,23.01,2021,9,3,None,None,Medium,38,0
IT-RTR-001,Router,2023-08-29,2,1,0,1,3,2.7,29.7,38.9,28.3,37.4,3.52,66.2,98.0,2,2369.0,224.8,3265,301,75.9,34.3,15.7873,32.04,1,0,0,8.13,2023,8,1,None,None,Medium,113,0
IT-STR-001,Storage Device,2021-06-26,4,0,1,8,2,5.9,14.1,36.6,71.8,25.7,9.53,97.5,93.9,0,1973.0,216.0,199,5,100.0,25.35,13.0258,38.16,0,0,0,0.3,2021,6,5,None,None,Low,147,0
IT-PRT-001,Printer,2022-03-09,1,2,0,8,1,6.0,33.3,39.4,90.4,35.4,9.12,95.6,96.9,3,1896.0,218.2,3375,256,75.7,36.35,18.6709,52.26,1,0,0,15.36,2022,3,2,None,None,High,99,0
IT-SRV-005,Server,2023-05-01,3,0,2,12,3,3.0,37.5,45.5,57.6,35.5,2.64,333.5,97.8,4,2937.0,223.1,2131,193,83.7,41.5,12.0872,45.93,1,0,0,5.79,2023,5,0,None,None,Medium,94,0
IT-WRK-001,Workstation,2022-09-10,7,2,0,6,3,5.5,41.7,72.0,55.5,39.0,6.91,92.7,90.3,5,2198.0,209.7,4311,248,76.7,56.85,17.7434,54.93,1,0,0,13.64,2022,9,5,None,None,Medium,98,0
IT-WRK-003,Workstation,2021-10-31,7,2,2,9,3,3.6,17.4,40.2,42.7,33.5,8.22,156.1,75.9,1,2213.0,219.7,1132,267,80.8,28.8,15.1378,31.83,1,0,0,9.61,2021,10,6,None,None,Medium,101,0
IT-SRV-003,Server,2023-12-10,3,0,2,12,3,5.8,60.9,66.9,62.2,46.7,5.77,354.2,100.0,1,3090.0,218.3,7984,197,87.8,63.9,15.1133,63.09,1,0,0,11.43,2023,12,6,None,None,Medium,131,0
IT-PRT-001,Printer,2022-11-30,1,2,0,8,3,5.6,24.3,44.6,77.4,37.0,5.77,91.5,92.2,1,1970.0,224.9,6356,281,79.4,34.45,18.7817,46.32,1,0,0,15.74,2022,11,2,None,None,Medium,159,0
IT-WRK-004,Workstation,2021-07-29,7,2,2,10,0,2.6,74.4,82.1,64.2,63.2,7.32,131.2,77.6,5,1879.0,216.6,5302,135,78.4,78.25,33.6349,73.65,0,0,0,3.51,2021,7,3,Overheating,Cooling System,Critical,5,1
IT-UPS-001,UPS,2022-05-22,6,3,1,8,3,5.7,22.8,20.8,16.8,31.5,0.1,559.7,100.0,0,2043.0,234.0,340,219,87.1,21.8,15.4185,20.4,1,0,0,12.48,2022,5,6,None,None,Medium,164,0
IT-RTR-003,Router,2021-03-23,2,1,0,4,2,2.7,47.8,42.6,17.2,47.7,0.97,77.9,98.7,0,2570.0,219.0,547,31,100.0,45.2,18.5603,37.06,0,0,0,0.84,2021,3,1,None,None,Low,100,0
IT-UPS-003,UPS,2021-03-07,6,3,2,8,2,3.5,2.0,14.7,14.9,24.2,0.75,554.3,79.0,0,2060.0,214.4,4717,3,100.0,8.35,11.7476,9.68,0,0,0,0.1,2021,3,6,None,None,Low,165,0
IT-UPS-001,UPS,2022-10-09,6,3,0,8,3,3.6,10.7,27.3,6.2,31.0,0.21,551.3,92.7,1,2057.0,205.8,5920,188,88.7,19.0,15.0705,14.33,1,0,0,6.77,2022,10,6,None,None,Medium,82,0
IT-STR-001,Storage Device,2021-12-11,4,0,0,8,3,1.6,27.4,24.6,76.3,35.1,6.02,132.6,92.2,2,1858.0,225.1,5804,236,82.4,26.0,18.8913,41.23,1,0,0,3.78,2021,12,5,None,None,Medium,56,0
IT-FRW-002,Firewall,2021-12-17,0,1,0,2,3,5.3,33.0,27.4,26.3,47.7,4.17,87.4,97.3,0,2489.0,219.8,6122,219,87.1,30.2,19.1643,29.31,1,0,0,11.61,2021,12,4,None,None,Medium,106,0
IT-WRK-001,Workstation,2021-11-02,7,2,0,10,3,5.2,35.3,37.6,60.1,39.9,9.24,126.9,79.3,5,1942.0,215.7,6229,357,65.8,36.45,20.5458,43.43,1,0,0,18.56,2021,11,1,None,None,Medium,70,0
IT-SWT-002,Switch,2021-07-10,5,1,2,1,3,1.9,33.3,40.0,20.9,46.8,3.76,97.8,96.6,0,2371.0,219.7,4089,297,79.3,36.65,19.7385,31.59,1,0,0,5.64,2021,7,5,None,None,Medium,67,0
IT-RTR-003,Router,2022-01-06,2,1,1,1,3,7.3,45.4,36.1,35.9,26.5,2.32,69.0,98.3,1,2356.0,213.5,5279,252,82.3,40.75,11.2479,39.76,1,0,0,18.4,2022,1,3,None,None,Medium,58,0
IT-RTR-001,Router,2023-10-16,2,1,2,8,3,2.8,38.5,21.8,7.5,41.1,0.6,96.4,100.0,0,2355.0,223.3,6892,218,87.2,30.15,17.4522,24.19,1,0,0,6.1,2023,10,0,None,None,Medium,103,0
IT-UPS-003,UPS,2023-09-30,6,3,2,8,3,6.5,19.7,14.6,16.8,24.7,0.51,618.9,85.6,3,1940.0,213.0,4537,203,84.2,17.15,12.732,17.3,1,0,0,13.2,2023,9,5,None,None,Medium,141,0
IT-FRW-002,Firewall,2022-05-18,0,1,2,13,2,4.6,18.9,41.7,29.6,39.4,3.12,78.6,97.5,1,2755.0,219.2,6014,162,91.3,30.3,14.3013,28.95,0,0,0,7.45,2022,5,2,None,None,Low,100,0
IT-SRV-001,Server,2021-02-17,3,0,1,12,0,3.6,30.6,41.9,42.2,44.7,70.17,382.0,96.9,9,2964.0,218.1,7093,193,76.2,36.25,15.081,37.47,1,0,0,6.95,2021,2,2,Network Outage,Network Interface,Critical,4,1
IT-SWT-001,Switch,2023-06-27,5,1,2,3,2,6.6,40.2,42.6,17.6,35.8,4.27,56.6,97.8,2,2673.0,220.1,4839,100,96.0,41.4,13.3932,34.14,0,0,0,6.6,2023,6,1,None,None,Low,169,0
IT-PRT-002,Printer,2022-02-07,1,2,1,8,3,3.1,36.1,31.3,83.0,41.8,1.46,85.9,96.8,3,1804.0,217.3,6324,209,83.6,33.7,23.1707,48.73,1,0,0,6.48,2022,2,0,None,None,Medium,69,0
IT-RTR-003,Router,2022-02-06,2,1,2,8,3,7.1,44.3,39.0,18.4,37.4,4.69,76.6,99.0,1,2548.0,219.0,2880,299,77.6,41.65,14.6782,34.94,1,0,0,21.23,2022,2,6,None,None,Medium,75,0
IT-FRW-002,Firewall,2023-12-28,0,1,1,2,0,4.2,65.0,33.2,34.0,34.9,2.44,216.1,96.5,2,2722.0,183.6,3102,101,95.9,49.1,12.8215,46.16,0,0,0,4.24,2023,12,3,Power Failure,Power Supply,Critical,2,1
IT-SRV-001,Server,2021-05-18,3,0,1,5,2,8.0,67.4,51.3,61.4,46.1,1.72,445.4,92.7,1,3010.0,213.2,1982,98,97.7,59.35,15.3156,60.77,0,0,0,7.84,2021,5,1,None,None,Low,172,0
IT-SRV-004,Server,2023-01-06,3,0,0,12,2,2.4,9.9,50.8,60.0,35.2,4.27,467.5,92.0,4,2876.0,216.7,4424,160,87.0,30.35,12.2392,37.2,0,0,0,3.84,2023,1,4,None,None,Low,174,0
IT-SWT-003,Switch,2023-01-02,5,1,2,1,2,3.5,42.8,51.3,34.7,38.7,2.33,79.2,99.3,1,2637.0,223.3,249,147,92.8,47.05,14.6758,42.92,0,0,0,5.14,2023,1,0,None,None,Low,54,0
IT-SRV-005,Server,2021-03-22,3,0,0,11,2,1.8,24.6,64.1,69.8,47.1,4.2,413.2,90.0,3,2928.0,217.6,6274,95,95.0,44.35,16.0861,50.01,0,0,0,1.71,2021,3,0,None,None,Low,156,0
IT-SWT-003,Switch,2023-06-18,5,1,0,1,2,6.0,31.3,25.0,51.4,40.8,4.16,62.9,100.0,1,2707.0,219.8,1903,174,90.1,28.15,15.072,35.44,0,0,0,10.44,2023,6,6,None,None,Low,67,0
IT-FRW-002,Firewall,2022-07-23,0,1,1,2,2,5.3,40.1,21.1,37.2,36.9,3.4,86.5,99.3,0,2479.0,221.3,4817,80,100.0,30.6,14.885,33.53,0,0,0,4.24,2022,7,5,None,None,Low,118,0
IT-STR-001,Storage Device,2021-05-18,4,0,2,8,3,2.9,27.8,32.0,48.8,39.9,0.1,90.5,84.4,4,1620.0,220.4,8368,335,69.5,29.9,24.6296,35.36,1,0,0,9.72,2021,5,1,None,None,Medium,45,0
IT-SRV-001,Server,2023-12-09,3,0,2,11,2,3.3,72.2,82.2,59.2,55.6,4.19,303.2,96.6,3,3024.0,226.1,5552,63,93.1,77.2,18.3862,71.3,0,0,0,2.08,2023,12,5,None,None,Low,106,0
IT-SWT-003,Switch,2022-07-12,5,1,2,1,3,5.3,53.3,45.1,35.9,38.4,3.09,78.6,99.2,3,2584.0,220.9,8652,235,81.0,49.2,14.8607,45.62,1,0,0,12.46,2022,7,1,None,None,Medium,157,0
IT-PRT-001,Printer,2021-01-11,1,2,2,8,2,4.6,21.9,11.1,76.8,35.0,4.58,104.4,94.1,0,1886.0,213.3,1223,132,95.8,16.5,18.5578,35.13,0,0,0,6.07,2021,1,0,None,None,Low,96,0
IT-WRK-004,Workstation,2023-07-30,7,2,2,9,3,0.6,84.8,66.1,39.6,35.2,4.3,179.2,87.7,0,2173.0,218.5,1202,239,77.7,75.45,16.1988,65.63,1,0,0,1.43,2023,7,6,None,None,Medium,72,0
IT-RTR-001,Router,2021-12-05,2,1,2,1,3,2.0,57.6,36.4,32.2,44.5,5.18,89.8,100.0,0,2494.0,221.0,4024,272,81.8,47.0,17.8428,43.62,1,0,0,5.44,2021,12,6,None,None,Medium,180,0
IT-FRW-001,Firewall,2021-03-26,0,1,1,13,2,1.4,21.5,43.4,23.6,37.3,2.38,68.2,98.6,1,2552.0,219.4,466,107,96.8,32.45,14.616,28.7,0,0,0,1.5,2021,3,4,None,None,Low,114,0
IT-UPS-001,UPS,2023-11-19,6,3,0,8,2,7.7,8.7,18.2,23.4,32.8,0.93,542.7,90.3,0,2107.0,214.9,1426,142,94.8,13.45,15.5672,15.96,0,0,0,10.93,2023,11,6,None,None,Low,117,0
IT-STR-001,Storage Device,2022-01-08,4,0,2,8,0,6.7,33.3,34.7,98.0,44.9,10.3,122.9,86.8,25,1817.0,222.6,5960,308,32.9,34.0,24.7111,53.13,1,0,1,20.64,2022,1,5,Disk Failure,Hard Disk,Critical,2,1
IT-SWT-003,Switch,2021-11-16,5,1,2,3,3,2.0,37.5,33.9,16.5,35.4,4.27,74.4,100.0,1,2805.0,216.3,8320,326,74.9,35.7,12.6203,30.12,1,0,0,6.52,2021,11,1,None,None,Medium,79,0
IT-WRK-003,Workstation,2022-08-02,7,2,2,9,3,7.7,38.8,57.0,77.9,41.1,3.2,182.8,82.2,3,2773.0,218.0,1569,184,86.1,47.9,14.8215,55.99,1,0,0,14.17,2022,8,1,None,None,Medium,48,0
IT-SRV-002,Server,2023-05-20,3,0,2,12,2,2.0,42.7,63.7,56.5,36.1,6.51,294.1,98.5,2,3057.0,214.9,4882,121,93.9,53.2,11.809,53.14,0,0,0,2.42,2023,5,5,None,None,Low,61,0
IT-FRW-001,Firewall,2023-07-11,0,1,0,2,2,5.6,23.1,34.4,18.0,32.4,1.92,82.8,99.2,0,2805.0,218.6,2140,35,100.0,28.75,11.5508,24.96,0,0,0,1.96,2023,7,1,None,None,Low,69,0
IT-STR-002,Storage Device,2021-02-11,4,0,1,8,3,0.5,15.8,26.3,88.1,38.7,15.85,107.9,97.0,1,1909.0,223.5,1627,275,78.1,21.05,20.2724,40.64,1,0,0,1.38,2021,2,3,None,None,Medium,59,0
IT-FRW-001,Firewall,2023-06-22,0,1,2,2,2,7.7,46.1,39.6,24.0,43.0,1.45,94.8,97.1,3,2346.0,214.4,1274,104,94.1,42.85,18.3291,37.52,0,0,0,8.01,2023,6,3,None,None,Low,34,0
IT-RTR-003,Router,2021-09-12,2,1,2,8,0,4.4,37.2,47.5,33.4,36.7,124.28,52.8,97.1,8,2602.0,222.2,1747,297,67.3,42.35,14.1045,39.15,1,0,0,13.07,2021,9,6,Network Outage,Network Interface,Critical,5,1
IT-WRK-003,Workstation,2023-07-21,7,2,0,9,2,2.2,40.8,56.5,63.1,39.3,8.22,162.6,88.7,2,2185.0,230.5,205,108,95.2,48.65,17.9863,52.2,0,0,0,2.38,2023,7,4,None,None,Low,128,0
IT-SRV-005,Server,2021-07-16,3,0,0,11,2,5.3,47.8,37.8,50.5,42.1,7.79,446.9,92.5,1,3396.0,223.7,8233,180,89.5,42.8,12.3969,45.61,0,0,0,9.54,2021,7,4,None,None,Low,171,0
IT-SWT-001,Switch,2023-12-07,5,1,2,3,2,2.9,40.2,32.6,28.4,36.8,2.69,69.2,98.4,0,2547.0,223.7,4942,168,92.2,36.4,14.4484,34.38,0,0,0,4.87,2023,12,3,None,None,Low,46,0
IT-SRV-003,Server,2023-08-31,3,0,1,12,0,8.0,32.2,48.5,48.1,52.4,6.29,407.5,97.1,17,2981.0,224.7,8104,324,51.1,40.35,17.578,41.86,1,0,1,25.92,2023,8,3,Hardware Failure,Motherboard,Critical,1,1
IT-WRK-003,Workstation,2022-05-06,7,2,0,10,2,5.3,62.6,69.7,53.3,34.9,5.74,164.7,83.1,4,2253.0,225.2,1006,61,94.0,66.15,15.4905,61.94,0,0,0,3.23,2022,5,4,None,None,Low,38,0
IT-UPS-002,UPS,2021-07-05,6,3,2,8,2,6.9,9.8,23.1,19.2,23.8,0.72,568.4,72.5,0,2089.0,218.1,1801,162,92.8,16.45,11.393,16.61,0,0,0,11.18,2021,7,0,None,None,Low,35,0
IT-STR-002,Storage Device,2021-11-08,4,0,2,8,0,0.7,63.2,53.5,100.0,41.7,10.41,117.3,95.6,37,1636.0,221.2,2373,355,8.3,58.35,25.489,71.33,1,0,1,2.48,2021,11,0,Software Crash,OS/Software,Critical,7,1
IT-STR-002,Storage Device,2021-05-04,4,0,1,8,3,1.1,21.8,29.5,58.3,33.7,11.84,108.6,91.9,2,1669.0,217.8,5927,282,77.8,25.65,20.1917,35.06,1,0,0,3.1,2021,5,1,None,None,Medium,74,0
IT-PRT-001,Printer,2023-07-24,1,2,0,8,2,5.9,18.9,38.1,75.5,40.5,13.76,99.3,90.3,0,1791.0,221.0,1124,5,100.0,28.5,22.6131,41.64,0,0,0,0.3,2023,7,0,None,None,Low,116,0
IT-STR-001,Storage Device,2023-12-03,4,0,1,8,0,0.7,46.1,25.5,48.2,72.0,6.98,82.2,86.6,2,991.0,214.8,4626,284,64.0,35.8,72.6539,40.55,1,1,0,1.99,2023,12,6,Overheating,Cooling System,Critical,2,1
IT-SRV-003,Server,2021-06-20,3,0,2,12,3,2.6,49.1,69.1,58.4,31.5,1.69,328.1,97.5,1,2907.0,218.8,5237,230,84.5,59.1,10.8359,57.89,1,0,0,5.98,2021,6,6,None,None,Medium,133,0
IT-WRK-001,Workstation,2023-01-12,7,2,2,9,2,4.4,55.4,42.8,43.1,49.0,11.56,117.8,89.1,1,2080.0,225.1,3700,7,98.5,49.1,23.5577,47.93,0,0,0,0.31,2023,1,3,None,None,Low,148,0
IT-SRV-001,Server,2022-11-27,3,0,0,7,3,5.7,56.7,48.0,52.0,38.1,5.25,284.6,89.6,1,3313.0,217.7,6841,292,78.3,52.35,11.5002,52.68,1,0,0,16.64,2022,11,6,None,None,Medium,113,0
IT-UPS-001,UPS,2022-08-28,6,3,0,8,3,6.5,19.0,15.3,13.4,30.9,1.77,365.6,84.5,0,2097.0,219.7,6639,203,88.7,17.15,14.7353,16.21,1,0,0,13.2,2022,8,6,None,None,Medium,47,0
IT-UPS-003,UPS,2023-06-12,6,3,2,8,2,2.5,8.9,25.5,8.8,28.8,1.0,394.6,100.0,2,2143.0,193.1,8700,137,92.3,17.2,13.4391,13.85,0,0,0,3.42,2023,6,0,None,None,Low,124,0
IT-WRK-002,Workstation,2023-10-14,7,2,2,6,0,1.5,55.3,82.5,68.0,52.1,5.17,168.2,68.3,15,2061.0,229.7,821,96,75.9,68.9,25.279,67.27,0,0,1,1.44,2023,10,5,Hardware Failure,Motherboard,Critical,7,1
IT-WRK-002,Workstation,2023-04-21,7,2,2,6,0,5.6,32.3,51.9,94.0,43.0,10.96,183.1,90.4,26,2059.0,222.3,2845,353,29.3,42.1,20.8839,56.69,1,0,1,19.77,2023,4,4,Disk Failure,Hard Disk,Critical,6,1
IT-WRK-004,Workstation,2023-04-27,7,2,1,6,2,3.5,70.6,70.4,61.1,39.6,8.13,103.6,89.8,2,2472.0,209.8,1666,3,96.7,70.5,16.0194,67.69,0,0,0,0.1,2023,4,3,None,None,Low,31,0
IT-PRT-001,Printer,2023-09-28,1,2,2,8,2,6.2,20.9,27.1,74.2,39.2,4.93,98.4,93.8,2,1832.0,223.1,5415,47,97.0,24.0,21.3974,38.75,0,0,0,2.91,2023,9,3,None,None,Low,70,0
IT-SRV-004,Server,2021-10-06,3,0,2,12,2,4.4,46.3,58.0,54.8,39.6,5.13,298.5,94.7,3,3114.0,220.0,2188,88,95.5,52.15,12.7168,52.36,0,0,0,3.87,2021,10,2,None,None,Low,87,0
IT-FRW-002,Firewall,2021-05-16,0,1,2,13,3,5.5,51.2,41.4,33.2,37.849999999999994,2.63,90.6,94.4,0,2761.0,221.5,7751,352,73.8,46.3,13.7088,42.86,1,0,0,19.36,2021,5,6,None,None,Medium,126,0
IT-SRV-005,Server,2021-01-25,3,0,0,7,3,1.7,28.9,72.6,53.6,37.849999999999994,5.44,304.5,90.0,1,2946.0,228.5,3414,238,83.7,50.75,12.8479,49.42,1,0,0,4.05,2021,1,0,None,None,Medium,175,0
IT-UPS-001,UPS,2022-02-14,6,3,1,8,3,1.7,12.9,11.0,16.5,37.0,1.81,405.9,88.3,0,1851.0,224.6,1912,256,83.4,11.95,19.9892,13.41,1,0,0,4.35,2022,2,0,None,None,Medium,100,0
