Device_ID,Device_Type,Location,Operating_System,Date,Shift,Device_Age_Years,CPU_Usage_pct,RAM_Usage_pct,Disk_Usage_pct,Temperature_C,Network_Latency_ms,Power_Consumption_W,Battery_Backup_pct,Error_Logs_Count,Fan_Speed_RPM,Voltage_V,Uptime_Hours,Last_Maintenance_Days,Health_Score,Days_to_Next_Failure,Failure_Component,Failure_Type,Failure,Maintenance_Priority
IT-FRW-001,Firewall,Network Room,pfSense,2022-06-05,Afternoon,7.8,43.3,37.0,36.7,34.8,2.84,71.8,95.2,0,2437.0,220.4,1651,33,100.0,93,None,None,0,Low
IT-RTR-003,Router,Network Room,N/A,2022-06-06,Night,6.3,25.2,27.0,35.9,41.1,3.65,77.4,99.0,1,2750.0,221.4,3046,260,81.5,99,None,None,0,Medium
IT-SRV-001,Server,Data Center,Red Hat Linux,2021-02-06,Night,7.5,37.4,66.4,57.2,47.7,4.63,313.3,91.5,4,3104.0,215.9,2502,245,78.5,76,None,None,0,Medium
IT-WRK-003,Workstation,Office,Windows 10,2022-11-24,Afternoon,4.1,24.9,64.1,58.7,38.5,8.97,143.5,78.4,1,2676.0,218.1,3440,75,98.5,56,None,None,0,Low
IT-SWT-003,Switch,Network Room,HP ProCurve,2022-09-29,Night,3.0,40.1,48.4,24.9,38.8,3.7,76.5,100.0,2,2823.0,215.0,6400,176,88.4,175,None,None,0,Low
IT-SWT-001,Switch,Network Room,Cisco IOS,2022-08-28,Afternoon,0.6,81.9,43.9,30.1,82.1,2.58,93.7,98.1,1,1549.0,224.5,2100,305,49.3,0,Cooling System,Overheating,1,Critical
IT-SRV-005,Server,Data Center,Ubuntu 22.04,2021-04-16,Afternoon,2.0,63.0,65.2,63.7,34.6,4.38,306.2,95.1,1,2954.0,221.2,4444,190,88.5,31,None,None,0,Medium
IT-SRV-002,Server,Data Center,Red Hat Linux,2022-08-28,Afternoon,4.2,50.2,25.5,100.0,49.3,4.8,346.1,100.0,2,3061.0,216.7,2652,349,58.5,143,None,None,0,High
IT-WRK-001,Workstation,Office,Ubuntu 20.04,2023-09-28,Morning,6.0,57.8,66.4,63.2,39.9,2.65,146.9,90.3,4,2357.0,223.9,6832,82,94.0,146,None,None,0,Low
IT-SRV-002,Server,Data Center,Windows Server 2022,2022-05-03,Morning,4.8,36.3,74.1,80.7,48.1,6.21,427.8,93.4,1,3139.0,222.4,117,58,98.5,55,None,None,0,Low
IT-FRW-001,Firewall,Network Room,Fortinet FortiOS,2022-07-26,Afternoon,4.3,42.2,36.3,17.1,32.5,140.94,87.3,97.7,19,2508.0,219.1,205,259,54.6,7,Network Interface,Network Outage,1,Critical
IT-SWT-001,Switch,Network Room,HP ProCurve,2023-04-20,Afternoon,6.6,24.9,43.3,37.4,41.4,2.55,73.0,98.4,1,2430.0,221.5,6826,16,98.5,150,None,None,0,Low
IT-SRV-003,Server,Data Center,Red Hat Linux,2023-03-06,Night,1.3,65.7,70.8,51.2,40.6,5.17,439.0,99.9,3,2847.0,209.5,3635,309,73.6,162,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2023-04-14,Morning,7.0,8.2,21.5,9.0,27.3,0.94,487.8,86.6,1,2045.0,218.3,4835,158,91.7,162,None,None,0,Low
IT-WRK-001,Workstation,Office,Windows 11,2022-04-18,Night,4.6,35.2,62.6,72.5,38.1,8.54,201.2,58.3,3,2107.0,214.5,5928,114,93.1,120,None,None,0,Low
IT-WRK-004,Workstation,Office,Windows 10,2021-01-25,Afternoon,1.6,53.4,82.2,51.1,25.7,9.87,184.2,86.7,2,2296.0,211.2,8089,90,96.1,155,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2021-02-20,Morning,3.5,16.5,30.9,80.1,37.8,11.92,86.0,81.8,2,1584.0,216.2,2866,226,83.4,104,None,None,0,Medium
IT-RTR-003,Router,Network Room,Juniper JunOS,2023-04-25,Afternoon,6.7,30.4,39.9,66.5,54.9,1.1,74.4,99.1,19,2371.0,219.9,2847,44,71.5,0,Hard Disk,Disk Failure,1,Critical
IT-SRV-002,Server,Data Center,Windows Server 2019,2022-04-05,Night,4.2,55.7,73.1,38.2,28.2,8.82,424.2,99.3,0,2930.0,211.7,8475,213,87.7,103,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,Cisco ASA,2021-07-27,Afternoon,0.8,66.7,62.3,32.2,56.6,1.74,94.9,96.2,27,2464.0,218.8,7534,62,58.2,1,CPU/RAM,Server Crash,1,Critical
IT-SWT-002,Switch,Network Room,Cisco IOS,2023-09-08,Morning,6.0,17.5,36.5,24.4,40.1,2.75,91.3,45.4,1,2416.0,190.8,5826,195,88.0,7,Battery,UPS Battery Failure,1,Critical
IT-FRW-002,Firewall,Network Room,Cisco ASA,2023-12-13,Afternoon,2.2,36.2,75.6,10.9,42.3,4.04,67.8,97.5,14,2524.0,219.7,143,190,69.0,3,RAM,Memory Failure,1,Critical
IT-SRV-005,Server,Data Center,Ubuntu 22.04,2021-03-05,Morning,5.7,30.9,64.2,56.4,43.0,6.6,378.5,95.9,1,3390.0,226.0,2075,208,86.7,163,None,None,0,Medium
IT-RTR-002,Router,Network Room,Cisco IOS,2021-09-16,Afternoon,7.8,30.7,34.7,17.1,42.4,3.7,81.7,96.2,0,2336.0,223.5,4735,295,79.5,38,None,None,0,Medium
IT-RTR-001,Router,Network Room,Cisco IOS,2023-08-29,Afternoon,2.7,29.7,38.9,28.3,37.4,3.52,66.2,98.0,2,2369.0,224.8,3265,301,75.9,113,None,None,0,Medium
IT-STR-001,Storage Device,Data Center,N/A,2021-06-26,Morning,5.9,14.1,36.6,71.8,25.7,9.53,97.5,93.9,0,1973.0,216.0,199,5,100.0,147,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2022-03-09,Afternoon,6.0,16.9,39.4,90.4,35.4,9.12,95.6,96.9,3,1896.0,218.2,3375,256,75.7,99,None,None,0,High
IT-SRV-005,Server,Data Center,Windows Server 2022,2023-05-01,Night,3.0,37.5,45.5,57.6,35.5,2.64,333.5,97.8,4,2937.0,223.1,2131,193,83.7,94,None,None,0,Medium
IT-WRK-001,Workstation,Office,Ubuntu 20.04,2022-09-10,Afternoon,5.5,41.7,72.0,55.5,39.0,6.91,92.7,90.3,5,2198.0,209.7,4311,248,76.7,98,None,None,0,Medium
IT-WRK-003,Workstation,Office,Windows 10,2021-10-31,Night,3.6,17.4,40.2,42.7,33.5,8.22,156.1,75.9,1,2213.0,219.7,1132,267,80.8,101,None,None,0,Medium
IT-SRV-003,Server,Data Center,Windows Server 2022,2023-12-10,Night,5.8,60.9,66.9,62.2,46.7,5.77,354.2,100.0,1,3090.0,218.3,7984,197,87.8,131,None,None,0,Medium
IT-PRT-001,Printer,Office,N/A,2022-11-30,Afternoon,5.6,24.3,44.6,77.4,37.0,5.77,91.5,92.2,1,1970.0,224.9,6356,281,79.4,159,None,None,0,Medium
IT-WRK-004,Workstation,Office,Windows 11,2021-07-29,Night,2.6,74.4,82.1,64.2,63.2,7.32,131.2,77.6,5,1879.0,216.6,5302,135,78.4,5,Cooling System,Overheating,1,Critical
IT-UPS-001,UPS,Power Room,N/A,2022-05-22,Morning,5.7,22.8,20.8,16.8,31.5,0.1,559.7,100.0,0,2043.0,234.0,340,219,87.1,164,None,None,0,Medium
IT-RTR-003,Router,Network Room,Juniper JunOS,2021-03-23,Afternoon,2.7,47.8,42.6,17.2,47.7,0.97,77.9,98.7,0,2570.0,219.0,547,31,100.0,100,None,None,0,Low
IT-UPS-003,UPS,Power Room,N/A,2021-03-07,Night,3.5,2.0,14.7,14.9,24.2,0.75,554.3,79.0,0,2060.0,214.4,4717,3,100.0,165,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2022-10-09,Afternoon,3.6,10.7,27.3,6.2,31.0,0.21,551.3,92.7,1,2057.0,205.8,5920,188,88.7,82,None,None,0,Medium
IT-STR-001,Storage Device,Data Center,N/A,2021-12-11,Afternoon,1.6,27.4,24.6,76.3,35.1,6.02,132.6,92.2,2,1858.0,225.1,5804,236,82.4,56,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2021-12-17,Afternoon,5.3,33.0,27.4,26.3,47.7,4.17,87.4,97.3,0,2489.0,219.8,6122,219,87.1,106,None,None,0,Medium
IT-WRK-001,Workstation,Office,Windows 11,2021-11-02,Afternoon,5.2,35.3,37.6,60.1,39.9,9.24,126.9,79.3,5,1942.0,215.7,6229,357,65.8,70,None,None,0,Medium
IT-SWT-002,Switch,Network Room,Cisco IOS,2021-07-10,Night,1.9,21.2,40.0,20.9,46.8,3.76,97.8,96.6,0,2371.0,219.7,4089,297,79.3,67,None,None,0,Medium
IT-RTR-003,Router,Network Room,Cisco IOS,2022-01-06,Morning,7.3,45.4,36.1,35.9,26.5,2.32,69.0,98.3,1,2356.0,213.5,5279,252,82.3,58,None,None,0,Medium
IT-RTR-001,Router,Network Room,N/A,2023-10-16,Night,2.8,38.5,21.8,7.5,41.1,0.6,96.4,100.0,0,2355.0,223.3,6892,218,87.2,103,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2023-09-30,Night,6.5,19.7,14.6,16.8,24.7,0.51,618.9,85.6,3,1940.0,213.0,4537,203,84.2,141,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,pfSense,2022-05-18,Night,4.6,18.9,41.7,29.6,39.4,3.12,78.6,97.5,1,2755.0,219.2,6014,162,91.3,100,None,None,0,Low
IT-SRV-001,Server,Data Center,Windows Server 2022,2021-02-17,Morning,3.6,30.6,41.9,42.2,44.7,70.17,382.0,96.9,9,2964.0,218.1,7093,193,76.2,4,Network Interface,Network Outage,1,Critical
IT-SWT-001,Switch,Network Room,HP ProCurve,2023-06-27,Night,6.6,40.2,42.6,17.6,35.8,3.73,56.6,97.8,2,2673.0,220.1,4839,100,96.0,169,None,None,0,Low
IT-PRT-002,Printer,Office,N/A,2022-02-07,Morning,3.1,36.1,31.3,83.0,41.8,1.46,85.9,96.8,3,1804.0,217.3,6324,209,83.6,69,None,None,0,Medium
IT-RTR-003,Router,Network Room,N/A,2022-02-06,Night,7.1,44.3,39.0,18.4,37.4,4.69,76.6,99.0,1,2548.0,219.0,2880,299,77.6,75,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2023-12-28,Morning,4.2,65.0,33.2,34.0,34.9,2.44,216.1,96.5,2,2722.0,183.6,3102,101,95.9,2,Power Supply,Power Failure,1,Critical
IT-SRV-001,Server,Data Center,Red Hat Linux,2021-05-18,Morning,8.0,67.4,51.3,61.4,46.1,1.72,445.4,92.7,1,3010.0,213.2,1982,98,97.7,172,None,None,0,Low
IT-SRV-004,Server,Data Center,Windows Server 2022,2023-01-06,Afternoon,2.4,9.9,50.8,60.0,35.2,4.14,467.5,92.0,4,2876.0,216.7,4424,160,87.0,174,None,None,0,Low
IT-SWT-003,Switch,Network Room,Cisco IOS,2023-01-02,Night,3.5,42.8,51.3,34.7,38.7,2.33,79.2,99.3,1,2637.0,223.3,249,147,92.8,54,None,None,0,Low
IT-SRV-005,Server,Data Center,Windows Server 2019,2021-03-22,Afternoon,1.8,24.6,64.1,69.8,47.1,4.2,413.2,90.0,3,2928.0,217.6,6274,95,95.0,156,None,None,0,Low
IT-SWT-003,Switch,Network Room,Cisco IOS,2023-06-18,Afternoon,6.0,31.3,25.0,51.4,40.8,4.16,62.9,100.0,1,2707.0,219.8,1903,174,90.1,67,None,None,0,Low
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2022-07-23,Morning,5.3,40.1,21.1,37.2,36.9,3.4,86.5,99.3,0,2479.0,221.3,4817,80,100.0,118,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2021-05-18,Night,2.9,27.8,32.0,48.8,39.9,0.1,90.5,84.4,4,1620.0,220.4,8368,335,69.5,45,None,None,0,Medium
IT-SRV-001,Server,Data Center,Windows Server 2019,2023-12-09,Night,3.3,72.2,82.2,59.2,55.6,4.19,303.2,96.6,3,3024.0,226.1,5552,63,93.1,106,None,None,0,Low
IT-SWT-003,Switch,Network Room,Cisco IOS,2022-07-12,Night,5.3,53.3,45.1,35.9,38.4,3.09,78.6,99.2,3,2584.0,220.9,8652,235,81.0,157,None,None,0,Medium
IT-PRT-001,Printer,Office,N/A,2021-01-11,Night,4.6,21.9,11.1,76.8,35.0,4.58,104.4,94.1,0,1886.0,213.3,1223,132,95.8,96,None,None,0,Low
IT-WRK-004,Workstation,Office,Windows 10,2023-07-30,Night,0.6,84.8,66.1,39.6,35.2,4.3,179.2,87.7,0,2173.0,218.5,1202,239,77.7,72,None,None,0,Medium
IT-RTR-001,Router,Network Room,Cisco IOS,2021-12-05,Night,2.0,57.6,36.4,32.2,44.5,5.18,89.8,100.0,0,2494.0,221.0,4024,272,81.8,180,None,None,0,Medium
IT-FRW-001,Firewall,Network Room,pfSense,2021-03-26,Morning,1.4,21.5,43.4,23.6,37.3,2.38,68.2,98.6,1,2552.0,219.4,466,107,96.8,114,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2023-11-19,Afternoon,7.7,8.7,18.2,23.4,32.8,0.93,542.7,90.3,0,2107.0,214.9,1426,142,94.8,117,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2022-01-08,Night,6.7,19.4,34.7,98.0,44.9,10.3,122.9,86.8,25,1817.0,222.6,5960,308,32.9,2,Hard Disk,Disk Failure,1,Critical
IT-SWT-003,Switch,Network Room,HP ProCurve,2021-11-16,Night,2.0,37.5,33.9,16.5,35.4,2.74,74.4,100.0,1,2805.0,216.3,8320,326,74.9,79,None,None,0,Medium
IT-WRK-003,Workstation,Office,Windows 10,2022-08-02,Night,7.7,38.8,57.0,77.9,41.1,3.2,182.8,82.2,3,2773.0,218.0,1569,184,86.1,48,None,None,0,Medium
IT-SRV-002,Server,Data Center,Windows Server 2022,2023-05-20,Night,2.0,42.7,63.7,56.5,36.1,6.51,294.1,98.5,2,3057.0,214.9,4882,121,93.9,61,None,None,0,Low
IT-FRW-001,Firewall,Network Room,Fortinet FortiOS,2023-07-11,Afternoon,5.6,23.1,34.4,18.0,32.4,1.92,82.8,99.2,0,2805.0,218.6,2140,35,100.0,69,None,None,0,Low
IT-STR-002,Storage Device,Data Center,N/A,2021-02-11,Morning,0.5,15.8,26.3,88.1,38.7,15.85,107.9,97.0,1,1909.0,223.5,1627,275,78.1,59,None,None,0,Medium
IT-FRW-001,Firewall,Network Room,Fortinet FortiOS,2023-06-22,Night,7.7,46.1,39.6,24.0,43.0,1.45,94.8,97.1,3,2346.0,214.4,1274,104,94.1,34,None,None,0,Low
IT-RTR-003,Router,Network Room,N/A,2021-09-12,Night,4.4,37.2,47.5,33.4,36.7,124.28,52.8,97.1,8,2602.0,222.2,1747,297,67.3,5,Network Interface,Network Outage,1,Critical
IT-WRK-003,Workstation,Office,Windows 10,2023-07-21,Afternoon,2.2,40.8,56.5,63.1,39.3,8.22,162.6,88.7,2,2185.0,230.5,205,108,95.2,128,None,None,0,Low
IT-SRV-005,Server,Data Center,Windows Server 2019,2021-07-16,Afternoon,5.3,47.8,37.8,50.5,42.1,7.79,446.9,92.5,1,3396.0,223.7,8233,180,89.5,171,None,None,0,Low
IT-SWT-001,Switch,Network Room,HP ProCurve,2023-12-07,Night,2.9,40.2,32.6,28.4,36.8,2.69,69.2,98.4,0,2547.0,223.7,4942,168,92.2,46,None,None,0,Low
IT-SRV-003,Server,Data Center,Windows Server 2022,2023-08-31,Morning,8.0,32.2,48.5,48.1,52.4,6.29,407.5,97.1,17,2981.0,224.7,8104,324,51.1,1,Motherboard,Hardware Failure,1,Critical
IT-WRK-003,Workstation,Office,Windows 11,2022-05-06,Afternoon,5.3,62.6,69.7,53.3,34.9,5.74,164.7,83.1,4,2253.0,225.2,1006,61,94.0,38,None,None,0,Low
IT-UPS-002,UPS,Power Room,N/A,2021-07-05,Night,6.9,9.8,23.1,19.2,23.8,0.72,568.4,72.5,0,2089.0,218.1,1801,162,92.8,35,None,None,0,Low
IT-STR-002,Storage Device,Data Center,N/A,2021-11-08,Night,0.7,63.2,53.5,100.0,41.7,10.41,117.3,95.6,37,1636.0,221.2,2373,355,8.3,7,OS/Software,Software Crash,1,Critical
IT-STR-002,Storage Device,Data Center,N/A,2021-05-04,Morning,1.1,21.8,29.5,58.3,33.7,11.84,108.6,91.9,2,1669.0,217.8,5927,282,77.8,74,None,None,0,Medium
IT-PRT-001,Printer,Office,N/A,2023-07-24,Afternoon,5.9,18.9,38.1,75.5,40.5,13.76,99.3,90.3,0,1791.0,221.0,1124,5,100.0,116,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2023-12-03,Morning,0.7,46.1,25.5,48.2,72.0,6.98,82.2,86.6,2,991.0,214.8,4626,284,64.0,2,Cooling System,Overheating,1,Critical
IT-SRV-003,Server,Data Center,Windows Server 2022,2021-06-20,Night,2.6,49.1,69.1,58.4,31.5,1.69,328.1,97.5,1,2907.0,218.8,5237,230,84.5,133,None,None,0,Medium
IT-WRK-001,Workstation,Office,Windows 10,2023-01-12,Night,4.4,55.4,42.8,43.1,49.0,11.56,117.8,89.1,1,2080.0,225.1,3700,7,98.5,148,None,None,0,Low
IT-SRV-001,Server,Data Center,Ubuntu 22.04,2022-11-27,Afternoon,5.7,56.7,48.0,52.0,38.1,5.25,284.6,89.6,1,3313.0,217.7,6841,292,78.3,113,None,None,0,Medium
IT-UPS-001,UPS,Power Room,N/A,2022-08-28,Afternoon,6.5,19.0,15.3,13.4,30.9,1.77,365.6,84.5,0,2097.0,219.7,6639,203,88.7,47,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2023-06-12,Night,2.5,8.9,25.5,8.8,28.8,1.0,394.6,100.0,2,2143.0,193.1,8700,137,92.3,124,None,None,0,Low
IT-WRK-002,Workstation,Office,Ubuntu 20.04,2023-10-14,Night,1.5,55.3,82.5,68.0,52.1,5.17,168.2,68.3,15,2061.0,229.7,821,96,75.9,7,Motherboard,Hardware Failure,1,Critical
IT-WRK-002,Workstation,Office,Ubuntu 20.04,2023-04-21,Night,5.6,32.3,51.9,94.0,43.0,10.96,183.1,90.4,26,2059.0,222.3,2845,353,29.3,6,Hard Disk,Disk Failure,1,Critical
IT-WRK-004,Workstation,Office,Ubuntu 20.04,2023-04-27,Morning,3.5,70.6,70.4,61.1,39.6,8.13,103.6,89.8,2,2472.0,209.8,1666,3,96.7,31,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2023-09-28,Night,6.2,20.9,27.1,74.2,39.2,4.93,98.4,93.8,2,1832.0,223.1,5415,47,97.0,70,None,None,0,Low
IT-SRV-004,Server,Data Center,Windows Server 2022,2021-10-06,Night,4.4,46.3,58.0,54.8,39.6,5.13,298.5,94.7,3,3114.0,220.0,2188,88,95.5,87,None,None,0,Low
IT-FRW-002,Firewall,Network Room,pfSense,2021-05-16,Night,5.5,51.2,41.4,33.2,43.7,2.63,90.6,94.4,0,2761.0,221.5,7751,352,73.8,126,None,None,0,Medium
IT-SRV-005,Server,Data Center,Ubuntu 22.04,2021-01-25,Afternoon,1.7,28.9,72.6,53.6,47.1,5.44,304.5,90.0,1,2946.0,228.5,3414,238,83.7,175,None,None,0,Medium
IT-UPS-001,UPS,Power Room,N/A,2022-02-14,Morning,1.7,12.9,11.0,16.5,37.0,1.81,405.9,88.3,0,1851.0,224.6,1912,256,83.4,100,None,None,0,Medium
IT-RTR-002,Router,Network Room,Juniper JunOS,2023-08-04,Morning,4.0,28.9,39.4,33.4,47.3,2.19,101.5,94.7,0,2625.0,216.5,6561,93,99.7,143,None,None,0,Low
IT-RTR-001,Router,Network Room,N/A,2023-06-26,Night,7.9,17.1,45.8,30.5,37.9,3.18,170.2,95.7,0,2425.0,172.0,8550,266,82.4,6,Power Supply,Power Failure,1,Critical
IT-WRK-002,Workstation,Office,Windows 10,2023-10-19,Afternoon,7.4,1.2,36.1,69.3,35.2,8.94,118.6,88.8,4,2174.0,219.2,6946,333,69.7,84,None,None,0,Medium
IT-WRK-002,Workstation,Office,Windows 10,2021-05-08,Afternoon,3.4,57.2,15.6,70.4,37.9,12.06,94.4,93.7,5,2203.0,223.3,879,333,68.2,133,None,None,0,Medium
IT-PRT-002,Printer,Office,N/A,2023-04-03,Night,3.3,19.8,25.4,67.9,26.9,6.42,69.6,89.4,0,1772.0,217.0,3260,193,89.7,99,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2021-06-10,Afternoon,2.1,15.4,22.5,11.7,28.5,1.17,399.2,73.0,1,1945.0,204.1,8233,40,98.5,130,None,None,0,Low
IT-SRV-004,Server,Data Center,Ubuntu 22.04,2022-09-26,Night,1.0,55.1,72.0,49.7,23.6,4.45,291.0,94.2,1,2665.0,212.2,7251,89,98.5,76,None,None,0,Low
IT-UPS-003,UPS,Power Room,N/A,2021-02-15,Morning,1.6,11.6,16.7,25.8,30.2,1.34,553.7,100.0,0,2059.0,241.3,6718,34,100.0,49,None,None,0,Low
IT-SRV-003,Server,Data Center,Ubuntu 22.04,2022-11-16,Night,5.9,30.9,84.7,40.2,32.6,5.19,320.5,99.0,6,3091.0,218.5,5304,41,89.1,110,None,None,0,Low
IT-WRK-003,Workstation,Office,Ubuntu 20.04,2022-07-25,Morning,6.8,30.2,71.8,52.0,44.3,7.52,187.0,87.5,4,1889.0,219.6,8737,35,94.0,142,None,None,0,Low
IT-RTR-001,Router,Network Room,Juniper JunOS,2023-05-30,Night,1.2,22.0,50.7,63.8,46.0,3.87,78.6,96.2,25,2632.0,218.6,4043,165,55.0,6,Hard Disk,Disk Failure,1,Critical
IT-STR-002,Storage Device,Data Center,N/A,2021-03-05,Night,6.2,32.8,39.4,79.5,39.3,14.78,89.7,88.3,2,1727.0,223.2,6886,318,74.2,70,None,None,0,Medium
IT-SRV-003,Server,Data Center,Red Hat Linux,2021-12-22,Afternoon,3.7,51.6,68.7,81.2,43.8,3.44,342.9,95.9,5,3081.0,219.2,1900,58,92.5,109,None,None,0,Low
IT-FRW-001,Firewall,Network Room,Cisco ASA,2023-03-24,Morning,4.9,50.9,51.4,40.0,50.8,3.13,108.8,100.0,1,2512.0,222.1,7975,261,81.4,118,None,None,0,Medium
IT-WRK-003,Workstation,Office,Windows 10,2021-06-28,Night,2.1,67.4,60.1,37.9,42.4,9.03,181.2,90.4,4,2217.0,222.9,654,86,94.0,65,None,None,0,Low
IT-SRV-002,Server,Data Center,Ubuntu 22.04,2023-01-23,Afternoon,7.9,91.1,100.0,54.3,60.5,4.94,397.1,100.0,23,3275.0,224.2,1930,356,13.9,6,CPU/RAM,Server Crash,1,Critical
IT-UPS-001,UPS,Power Room,N/A,2023-12-01,Morning,7.2,5.9,14.4,13.4,27.8,0.87,453.2,92.2,0,1881.0,224.4,4733,52,100.0,68,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2021-08-03,Morning,1.6,11.2,27.2,62.4,35.8,1.63,112.2,97.0,1,1825.0,216.8,7951,220,85.5,174,None,None,0,Medium
IT-SRV-003,Server,Data Center,Ubuntu 22.04,2021-01-22,Afternoon,1.6,65.7,77.8,59.4,36.4,2.26,393.9,95.8,2,3104.0,221.6,6660,231,82.9,175,None,None,0,Medium
IT-PRT-001,Printer,Office,N/A,2021-11-11,Night,7.7,18.6,26.3,97.9,27.7,5.88,112.1,92.0,3,1747.0,220.9,1541,341,62.7,50,None,None,0,High
IT-SRV-005,Server,Data Center,Windows Server 2022,2023-05-15,Night,5.5,47.3,55.5,61.9,46.4,6.16,329.4,97.4,4,3054.0,229.4,7760,237,79.3,128,None,None,0,Medium
IT-RTR-002,Router,Network Room,Cisco IOS,2023-07-30,Afternoon,3.0,28.6,37.4,33.0,47.7,1.98,63.8,99.1,1,2878.0,214.7,788,361,71.4,36,None,None,0,Medium
IT-RTR-001,Router,Network Room,N/A,2022-04-25,Afternoon,7.1,29.6,54.7,31.9,42.3,2.11,70.2,96.4,1,2824.0,223.9,718,230,84.5,36,None,None,0,Medium
IT-STR-001,Storage Device,Data Center,N/A,2023-05-02,Morning,1.9,18.3,29.0,72.6,35.3,7.92,138.7,96.4,4,1689.0,216.8,978,114,91.6,83,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2022-02-22,Afternoon,2.2,19.9,31.6,69.8,30.9,13.08,69.7,91.2,2,1788.0,223.7,7409,109,95.1,151,None,None,0,Low
IT-WRK-004,Workstation,Office,Windows 10,2023-08-26,Morning,6.0,44.9,57.8,75.8,42.4,9.1,162.7,78.6,4,2121.0,219.0,5827,30,94.0,143,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2023-11-19,Night,6.7,23.2,76.5,50.8,35.9,19.56,101.0,92.5,16,1814.0,222.6,5447,155,69.5,5,RAM,Memory Failure,1,Critical
IT-SWT-003,Switch,Network Room,Cisco IOS,2023-07-05,Night,4.9,29.4,41.2,42.9,43.1,3.68,107.6,97.6,2,2304.0,221.7,1480,99,96.1,134,None,None,0,Low
IT-SRV-001,Server,Data Center,Ubuntu 22.04,2021-05-09,Morning,1.5,37.4,50.4,62.9,49.5,4.0,350.5,94.7,4,3134.0,214.2,7604,53,94.0,92,None,None,0,Low
IT-SRV-001,Server,Data Center,Red Hat Linux,2021-08-11,Morning,4.7,29.9,42.8,32.4,48.2,5.82,343.9,93.0,2,2721.0,215.9,2033,203,85.7,64,None,None,0,Medium
IT-UPS-002,UPS,Power Room,N/A,2021-10-11,Morning,1.7,11.0,22.3,21.4,26.8,65.2,605.7,98.2,17,1936.0,207.1,264,280,55.5,1,Network Interface,Network Outage,1,Critical
IT-FRW-001,Firewall,Network Room,Fortinet FortiOS,2021-03-12,Afternoon,4.2,33.9,30.7,31.2,35.0,2.53,93.6,100.0,1,2434.0,213.5,6756,48,98.5,133,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2023-05-29,Night,4.2,21.7,32.4,94.5,34.8,12.33,110.6,90.5,2,1965.0,219.2,1110,3,91.3,75,None,None,0,High
IT-SRV-001,Server,Data Center,Windows Server 2019,2023-03-26,Afternoon,0.6,40.2,66.9,64.3,44.5,3.8,504.8,89.8,1,2992.0,215.7,5577,117,95.8,36,None,None,0,Low
IT-SWT-003,Switch,Network Room,Cisco IOS,2021-12-15,Morning,4.7,42.9,37.9,28.9,43.0,2.25,78.8,95.8,1,2398.0,222.2,3685,267,80.8,110,None,None,0,Medium
IT-RTR-003,Router,Network Room,N/A,2021-09-20,Morning,7.2,40.1,44.8,35.9,36.0,3.71,79.0,98.5,3,2696.0,218.3,4948,131,91.4,174,None,None,0,Low
IT-UPS-003,UPS,Power Room,N/A,2023-01-14,Afternoon,3.4,11.1,15.5,19.2,27.7,1.53,444.6,93.3,0,1902.0,217.8,4212,204,88.6,120,None,None,0,Medium
IT-SRV-004,Server,Data Center,Red Hat Linux,2021-01-16,Morning,2.0,68.6,50.4,68.9,39.3,5.51,360.1,100.0,5,3296.0,221.5,896,52,92.5,169,None,None,0,Low
IT-SRV-001,Server,Data Center,Ubuntu 22.04,2022-04-04,Afternoon,2.6,56.0,80.5,74.5,45.1,4.17,300.9,100.0,3,3306.0,220.5,6893,78,95.3,136,None,None,0,Low
IT-SRV-001,Server,Data Center,Windows Server 2019,2021-01-18,Afternoon,7.5,39.8,62.1,49.9,49.1,8.45,293.2,94.0,0,2833.0,223.4,2069,289,80.1,43,None,None,0,Medium
IT-SWT-001,Switch,Network Room,HP ProCurve,2023-03-30,Morning,6.7,35.5,33.6,37.0,43.0,3.55,62.5,95.3,0,2330.0,216.8,7169,349,74.1,153,None,None,0,Medium
IT-RTR-003,Router,Network Room,N/A,2022-02-14,Afternoon,7.3,17.9,37.2,42.7,40.0,3.12,78.6,99.7,1,2453.0,223.5,2490,208,86.7,100,None,None,0,Medium
